,Date,Month,Year,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,DiffLP,FTR(S),FTR,Bookie,Target
3766,12/01/2013,January,2013,Sunderland,West Ham,3,0,2.38,3.3,3.3,2.2,3.3,3.1,2.25,3.25,3.2,2.4,3.1,3.1,0,0,0,0,0,0,0,0,-5,H,1,1,0
3767,13/01/2013,January,2013,Arsenal,Man City,0,2,2.63,3.5,2.8,2.65,3.3,2.5,2.7,3.4,2.5,2.7,3,2.8,1,0,0,0,0,0,0,0,2,NH,0,1,1
3768,13/01/2013,January,2013,Man United,Liverpool,2,1,1.91,3.8,4.2,1.75,3.6,4.3,1.83,3.75,4,1.95,3.3,4,0,0,0,0,0,0,0,0,-6,H,1,1,0
3769,16/01/2013,January,2013,Chelsea,Southampton,2,2,1.25,6.5,15,1.25,5.5,10.3,1.25,6,10,1.25,5.5,12,1,0,0,0,0,0,0,0,-12,NH,0,1,1
3770,19/01/2013,January,2013,Liverpool,Norwich,5,0,1.33,5.5,10.5,1.33,4.8,8.3,1.33,5,8.5,1.36,4.5,9,0,0,0,0,0,0,0,0,-4,H,1,1,0
3771,19/01/2013,January,2013,Man City,Fulham,2,0,1.25,6.5,14,1.22,5.5,12,1.25,6,10,1.29,5,11,0,0,0,0,0,0,0,0,-8,H,1,1,0
3772,19/01/2013,January,2013,Newcastle,Reading,1,2,1.75,4,5,1.8,3.5,4.2,1.8,3.75,4.2,1.73,3.5,5,0,0,0,0,0,0,0,0,-13,NH,0,1,1
3773,19/01/2013,January,2013,Swansea,Stoke,3,1,2.2,3.4,3.6,2,3.3,3.6,2.15,3.2,3.5,2.25,3.2,3.3,0,0,0,0,0,0,0,0,-3,H,1,1,0
3774,19/01/2013,January,2013,West Brom,Aston Villa,2,2,1.75,4,5,1.8,3.5,4.2,1.72,3.75,4.5,1.75,3.4,5,0,0,0,0,0,0,1,0,-6,NH,0,1,1
3775,19/01/2013,January,2013,West Ham,QPR,1,1,2.1,3.5,3.75,2,3.3,3.6,2.1,3.3,3.5,2.1,3.1,3.8,0,0,0,0,0,0,1,0,1,NH,0,1,1
3776,19/01/2013,January,2013,Wigan,Sunderland,2,3,2.15,3.4,3.8,2.15,3.3,3.2,2.15,3.3,3.4,2.15,3.1,3.6,0,0,0,0,0,0,0,0,2,NH,0,1,1
3777,20/01/2013,January,2013,Chelsea,Arsenal,2,1,1.91,3.6,4,1.9,3.45,3.8,1.83,3.75,4,1.95,3.3,4,0,0,0,0,0,0,0,0,3,H,1,1,0
3778,20/01/2013,January,2013,Tottenham,Man United,1,1,2.9,3.6,2.5,2.9,3.3,2.3,3,3.5,2.25,3,3,2.5,0,0,0,0,0,0,0,0,2,NH,0,0,0
3779,21/01/2013,January,2013,Southampton,Everton,0,0,3.6,3.5,2.05,3.6,3.3,2,3.5,3.3,2.1,4,3.2,2,0,0,0,0,0,0,0,0,11,NH,0,0,0
3780,23/01/2013,January,2013,Arsenal,West Ham,5,1,1.44,4.75,8,1.4,4.4,7.3,1.44,4.5,7,1.44,4.2,7.5,0,0,0,0,0,0,0,0,-15,H,1,1,0
3781,29/01/2013,January,2013,Aston Villa,Newcastle,1,2,2.9,3.4,2.6,2.4,3.3,2.75,2.8,3.1,2.62,2.75,3,2.7,0,0,0,0,0,0,1,0,11,NH,0,0,0
3782,29/01/2013,January,2013,QPR,Man City,0,0,7.5,4.5,1.5,5.6,3.9,1.55,6.5,4.33,1.44,7,4,1.5,0,0,0,0,0,0,0,0,16,NH,0,0,0
3783,29/01/2013,January,2013,Stoke,Wigan,2,2,2.2,3.3,3.75,2,3.3,3.6,2.1,3.2,3.6,2.2,3.1,3.6,0,0,0,0,0,0,0,0,-1,NH,0,1,1
3784,29/01/2013,January,2013,Sunderland,Swansea,0,0,2.5,3.4,3,2.2,3.3,3.1,2.5,3.1,2.9,2.5,3,3,0,0,0,0,0,0,0,0,2,NH,0,1,1
3785,30/01/2013,January,2013,Arsenal,Liverpool,2,2,2.4,3.5,3.1,2.2,3.3,3.1,2.2,3.5,3.1,2.4,3.1,3.1,0,0,0,0,0,0,0,0,-5,NH,0,1,1
3786,30/01/2013,January,2013,Everton,West Brom,2,1,1.6,4.1,6.5,1.6,3.7,5.4,1.61,3.75,5.5,1.6,4.2,5,0,0,0,0,0,0,0,0,-3,H,1,1,0
3787,30/01/2013,January,2013,Fulham,West Ham,3,1,2.2,3.5,3.5,2,3.3,3.6,2.2,3.25,3.3,2.2,3.2,3.4,0,0,0,0,0,0,0,0,-9,H,1,1,0
3788,30/01/2013,January,2013,Man United,Southampton,2,1,1.25,6.5,14,1.15,7,15,1.2,6.5,12,1.25,6,11,1,0,0,0,0,0,0,0,-16,H,1,1,0
3789,30/01/2013,January,2013,Norwich,Tottenham,1,1,4.75,3.75,1.83,4,3.45,1.85,4.5,3.5,1.8,4.5,3.3,1.85,0,0,1,0,1,0,0,0,8,NH,0,0,0
3790,30/01/2013,January,2013,Reading,Chelsea,2,2,7.5,4.5,1.5,6.1,4,1.5,6.5,4,1.5,7,4,1.5,0,0,0,0,0,0,0,0,12,NH,0,0,0
3791,02/02/2013,February,2013,Arsenal,Stoke,1,0,1.44,4.5,9,1.45,4,7,1.4,4.33,8,1.44,3.8,9,0,0,0,0,0,0,0,0,-11,H,1,1,0
3792,02/02/2013,February,2013,Everton,Aston Villa,3,3,1.4,5,9,1.42,4.4,7.2,1.4,4.33,7.5,1.4,4.2,9,0,0,0,0,0,0,0,0,-9,NH,0,1,1
3793,02/02/2013,February,2013,Fulham,Man United,0,1,5.5,4.2,1.65,5.6,3.75,1.57,6,3.75,1.57,5.5,3.6,1.67,0,0,0,0,1,0,0,0,7,NH,0,0,0
3794,02/02/2013,February,2013,Newcastle,Chelsea,3,2,4,3.6,2,4,3.45,1.85,3.75,3.5,1.95,4,3.2,2,0,0,0,0,0,0,0,0,-1,H,1,0,1
3795,02/02/2013,February,2013,QPR,Norwich,0,0,1.95,3.6,4.33,1.95,3.35,3.7,2,3.3,3.75,2,3.2,4,0,0,0,0,0,0,0,0,5,NH,0,1,1
3796,02/02/2013,February,2013,Reading,Sunderland,2,1,2.5,3.4,3,2.3,3.3,2.9,2.4,3.3,2.87,2.38,3,2.9,0,0,0,0,0,0,0,0,5,H,1,1,0
3797,02/02/2013,February,2013,West Ham,Swansea,1,0,2.4,3.4,3.2,2.3,3.1,3.1,2.37,3.4,2.87,2.45,3.1,3,0,0,0,0,0,0,0,0,7,H,1,1,0
3798,02/02/2013,February,2013,Wigan,Southampton,2,2,2.2,3.5,3.5,2,3.3,3.6,2.1,3.3,3.5,2.25,3.1,3.4,0,0,0,0,0,0,0,0,-3,NH,0,1,1
3799,03/02/2013,February,2013,Man City,Liverpool,2,2,1.83,3.9,4.5,1.8,3.5,4.2,1.83,3.75,4,1.85,3.5,4.2,1,0,0,0,0,0,0,0,-7,NH,0,1,1
3800,03/02/2013,February,2013,West Brom,Tottenham,0,1,3.6,3.4,2.2,3.6,3.3,2,3.4,3.4,2.1,3.3,3.3,2.2,0,0,1,0,0,0,0,0,6,NH,0,0,0
3801,09/02/2013,February,2013,Chelsea,Wigan,4,1,1.36,5.5,9.5,1.3,5,9,1.28,5.5,9,1.36,4.5,9,0,0,0,0,0,0,0,0,-9,H,1,1,0
3802,09/02/2013,February,2013,Norwich,Fulham,0,0,2.3,3.4,3.4,2.3,3.3,2.9,2.3,3.3,3,2.3,3.2,3.2,0,0,0,0,0,0,0,0,3,NH,0,1,1
3803,09/02/2013,February,2013,Southampton,Man City,3,1,5.75,4,1.67,5.6,3.9,1.55,5.5,4,1.57,5.5,3.6,1.67,0,0,0,0,1,0,0,0,17,H,1,0,1
3804,09/02/2013,February,2013,Stoke,Reading,2,1,1.91,3.5,4.6,1.9,3.45,3.8,1.9,3.3,4.2,1.95,3.1,4.5,0,0,1,0,0,0,0,0,-4,H,1,1,0
3805,09/02/2013,February,2013,Sunderland,Arsenal,0,1,4.5,3.6,1.91,4.2,3.5,1.8,4.33,3.5,1.83,4.2,3.3,1.91,0,0,0,0,0,0,0,0,10,NH,0,0,0
3806,09/02/2013,February,2013,Swansea,QPR,4,1,1.83,3.75,4.75,1.8,3.5,4.2,1.83,3.5,4.33,1.91,3.3,4.2,0,0,0,0,0,0,0,0,-6,H,1,1,0
3807,09/02/2013,February,2013,Tottenham,Newcastle,2,1,1.67,4,5.75,1.7,3.6,4.7,1.66,3.75,5,1.7,3.4,5.5,0,0,0,0,0,0,0,0,-1,H,1,1,0
3808,10/02/2013,February,2013,Aston Villa,West Ham,2,1,2.63,3.4,2.88,2.45,3.3,2.7,2.4,3.4,2.8,2.7,3,2.8,0,0,0,0,0,0,0,0,-2,H,1,1,0
3809,10/02/2013,February,2013,Man United,Everton,2,0,1.75,3.9,5,1.65,3.6,5.1,1.61,4,5,1.8,3.25,5,0,0,0,0,0,0,0,0,-5,H,1,1,0
3810,11/02/2013,February,2013,Liverpool,West Brom,0,2,1.4,5,9,1.37,4.6,7.5,1.4,4.5,7.5,1.4,4.5,8,0,0,0,0,0,0,0,0,-2,NH,0,1,1
3811,17/02/2013,February,2013,Liverpool,Swansea,5,0,1.57,4.4,6,1.55,3.9,5.6,1.53,4,6,1.57,4,5.5,0,0,0,0,0,0,0,0,-3,H,1,1,0
3812,23/02/2013,February,2013,Arsenal,Aston Villa,2,1,1.33,5.5,11,1.35,4.8,7.6,1.33,5,9,1.33,4.5,11,0,0,0,0,0,0,0,0,-13,H,1,1,0
3813,23/02/2013,February,2013,Fulham,Stoke,1,0,2.2,3.3,3.75,2.05,3.3,3.5,2.2,3.2,3.4,2.25,3,3.5,0,0,0,0,0,0,0,0,-5,H,1,1,0
3814,23/02/2013,February,2013,Norwich,Everton,2,1,3.8,3.5,2.1,3.6,3.3,2,3.5,3.3,2.1,3.6,3.1,2.15,0,0,0,0,0,0,0,0,5,H,1,0,1
3815,23/02/2013,February,2013,QPR,Man United,0,2,7,4.33,1.53,7,4,1.45,6,4.33,1.5,7,3.5,1.57,0,0,0,0,0,0,0,0,15,NH,0,0,0
3816,23/02/2013,February,2013,Reading,Wigan,0,3,2.63,3.4,2.88,2.2,3.3,3.1,2.37,3.4,2.9,2.62,3.1,2.8,0,0,0,0,0,0,0,0,3,NH,0,1,1
3817,23/02/2013,February,2013,West Brom,Sunderland,2,1,2.05,3.5,4,2,3.3,3.6,2.05,3.4,3.5,2.05,3.2,3.75,0,0,0,0,0,0,0,0,-3,H,1,1,0
3818,24/02/2013,February,2013,Man City,Chelsea,2,0,1.95,3.6,4.33,1.95,3.35,3.7,2,3.5,3.6,1.95,3.1,4.33,0,0,0,0,0,0,0,0,-5,H,1,1,0
3819,24/02/2013,February,2013,Newcastle,Southampton,4,2,2.2,3.5,3.2,2,3.3,3.6,2,3.4,3.75,2.2,3.1,3.5,0,0,0,0,0,0,0,0,-13,H,1,1,0
3820,25/02/2013,February,2013,West Ham,Tottenham,2,3,3.6,3.5,2.15,3.3,3.3,2.1,3.2,3.4,2,3.5,3.1,2.2,0,0,0,0,0,0,0,0,14,NH,0,0,0
3821,02/03/2013,March,2013,Chelsea,West Brom,1,0,1.4,5,9,1.37,4.6,7.5,1.4,4.5,8,1.44,4,8,0,0,0,0,0,0,0,0,-4,H,1,1,0
3822,02/03/2013,March,2013,Everton,Reading,3,1,1.38,5,10,1.42,4.4,7.2,1.4,4.5,8,1.4,4.5,8,0,0,0,0,0,0,0,0,-11,H,1,1,0
3823,02/03/2013,March,2013,Man United,Norwich,4,0,1.33,5.5,11,1.3,5,9,1.3,5.5,9,1.36,4.33,10,0,0,0,0,0,0,0,0,-10,H,1,1,0
3824,02/03/2013,March,2013,Southampton,QPR,1,2,1.85,3.8,4.5,1.9,3.45,3.8,1.9,3.4,4,1.85,3.3,4.5,0,0,0,0,0,0,0,0,1,NH,0,1,1
3825,02/03/2013,March,2013,Stoke,West Ham,0,1,2.15,3.25,4,2,3.3,3.6,2.1,3.3,3.5,2.1,3.3,3.5,0,0,0,0,0,0,0,0,-4,NH,0,1,1
3826,02/03/2013,March,2013,Sunderland,Fulham,2,2,2.4,3.3,3.3,2.2,3.2,3.2,2.2,3.3,3.25,2.4,3.1,3.1,0,0,0,0,0,0,0,0,4,NH,0,1,1
3827,02/03/2013,March,2013,Swansea,Newcastle,1,0,2.1,3.6,3.75,2.1,3.3,3.3,2.15,3.4,3.25,2.1,3.5,3.3,0,0,0,0,0,0,0,0,6,H,1,1,0
3828,02/03/2013,March,2013,Wigan,Liverpool,0,4,4.5,3.75,1.85,4.2,3.5,1.8,4.5,3.5,1.8,4.5,3.4,1.83,0,0,0,0,0,0,0,0,7,NH,0,0,0
3829,03/03/2013,March,2013,Tottenham,Arsenal,2,1,2.3,3.6,3.25,2.3,3.3,2.9,2.25,3.4,3,2.3,3.4,3,0,0,0,0,0,0,0,0,1,H,1,1,0
3830,04/03/2013,March,2013,Aston Villa,Man City,0,1,7.5,4.5,1.44,5.6,3.9,1.55,5.5,4.33,1.53,6,4.33,1.5,0,0,0,0,0,0,0,0,15,NH,0,0,0
3831,09/03/2013,March,2013,Norwich,Southampton,0,0,2.5,3.4,3,2.2,3.3,3.1,2.25,3.4,3.1,2.5,3.1,2.9,0,0,0,0,0,0,0,0,-6,NH,0,1,1
3832,09/03/2013,March,2013,QPR,Sunderland,3,1,2.25,3.4,3.5,2.25,3.3,3,2.25,3.25,3.2,2.3,3.1,3.3,0,0,0,0,0,0,0,0,4,H,1,1,0
3833,09/03/2013,March,2013,Reading,Aston Villa,1,2,2.45,3.4,3.1,2.2,3.3,3.1,2.3,3.3,3.1,2.5,3.1,2.9,0,0,0,0,0,0,0,0,2,NH,0,1,1
3834,09/03/2013,March,2013,West Brom,Swansea,2,1,2.45,3.3,3.2,2.2,3.3,3.1,2.2,3.4,3.2,2.4,3.1,3.1,0,0,0,0,0,0,0,0,-1,H,1,1,0
3835,10/03/2013,March,2013,Liverpool,Tottenham,3,2,1.95,3.8,4,2,3.3,3.6,1.9,3.6,3.75,1.95,3.3,4,0,0,0,0,0,0,0,0,4,H,1,1,0
3836,10/03/2013,March,2013,Newcastle,Stoke,2,1,1.83,3.7,4.8,1.9,3.45,3.8,1.85,3.5,4.2,1.83,3.1,5,0,0,0,0,0,0,0,0,-9,H,1,1,0
3837,16/03/2013,March,2013,Aston Villa,QPR,3,2,2.3,3.4,3.4,2.1,3.3,3.3,2.25,3.4,3.1,2.3,3.1,3.2,0,0,0,0,0,0,0,0,-1,H,1,1,0
3838,16/03/2013,March,2013,Everton,Man City,2,0,3.9,3.6,2.05,3.3,3.3,2.1,3.5,3.4,2.05,3.75,3.1,2.1,0,0,0,0,0,0,0,0,6,H,1,0,1
3839,16/03/2013,March,2013,Man United,Reading,1,0,1.17,9,19,1.15,7,15,1.16,7.5,15,1.18,7.5,12,1,1,0,0,0,0,0,0,-16,H,1,1,0
3840,16/03/2013,March,2013,Southampton,Liverpool,3,1,4.2,3.8,1.91,4.5,3.5,1.75,4,3.6,1.85,4,3.3,1.95,0,0,0,0,0,0,0,0,10,H,1,0,1
3841,16/03/2013,March,2013,Stoke,West Brom,0,0,2.5,3.3,3.1,2.3,3.3,2.9,2.37,3.25,3,2.5,3.1,2.9,0,0,0,0,0,0,0,0,4,NH,0,1,1
3842,16/03/2013,March,2013,Swansea,Arsenal,0,2,3.4,3.5,2.25,3.3,3.3,2.1,3.1,3.5,2.2,3.4,3.1,2.25,0,0,0,0,1,0,0,0,8,NH,0,0,0
3843,17/03/2013,March,2013,Chelsea,West Ham,2,0,1.4,5,9,1.35,4.8,7.6,1.4,4.5,8,1.4,4,10,0,0,0,0,0,0,0,0,-12,H,1,1,0
3844,17/03/2013,March,2013,Sunderland,Norwich,1,1,2.05,3.5,4,2,3.3,3.6,2.05,3.4,3.6,2.1,3.1,3.75,0,0,1,0,0,0,0,0,1,NH,0,1,1
3845,17/03/2013,March,2013,Tottenham,Fulham,0,1,1.5,4.5,7.5,1.55,3.9,5.6,1.53,4.2,6,1.53,3.6,7.5,1,0,0,0,0,0,0,0,-5,NH,0,1,1
3846,17/03/2013,March,2013,Wigan,Newcastle,2,1,2.3,3.4,3.4,2.1,3.3,3.3,2.25,3.4,3.1,2.38,3.1,3.1,0,0,0,0,0,0,0,0,10,H,1,1,0
3847,30/03/2013,March,2013,Arsenal,Reading,4,1,1.25,6.5,15,1.25,5.5,10.3,1.25,6,10,1.25,5.5,12,1,0,0,0,0,0,0,0,-15,H,1,1,0
3848,30/03/2013,March,2013,Everton,Stoke,1,0,1.57,3.9,7.5,1.5,4,6.1,1.53,4,6,1.57,3.5,7,0,0,0,0,0,0,0,0,-7,H,1,1,0
3849,30/03/2013,March,2013,Man City,Newcastle,4,0,1.33,5.5,11,1.3,5,9,1.28,5.5,10,1.33,4.8,10,0,0,0,0,0,0,0,0,-4,H,1,1,0
3850,30/03/2013,March,2013,Southampton,Chelsea,2,1,3.5,3.5,2.2,3.6,3.3,2,3.75,3.6,1.9,3.5,3.1,2.2,0,0,0,0,0,0,0,0,12,H,1,0,1
3851,30/03/2013,March,2013,Sunderland,Man United,0,1,6,4,1.65,5.1,3.6,1.65,5.5,3.8,1.6,6,3.3,1.67,0,0,0,0,1,1,0,0,11,NH,0,0,0
3852,30/03/2013,March,2013,Swansea,Tottenham,1,2,3.4,3.4,2.3,3.1,3.3,2.2,3.2,3.4,2.2,3.1,3.1,2.38,0,0,0,0,1,0,0,0,7,NH,0,0,0
3853,30/03/2013,March,2013,West Ham,West Brom,3,1,2.3,3.4,3.4,2.2,3.2,3.2,2.3,3.3,3.1,2.3,3.2,3.2,0,0,0,0,0,0,0,0,8,H,1,1,0
3854,30/03/2013,March,2013,Wigan,Norwich,1,0,1.95,3.6,4.33,1.95,3.35,3.7,1.9,3.4,4,1.95,3.2,4.2,0,0,0,0,0,0,0,0,3,H,1,1,0
3855,31/03/2013,March,2013,Aston Villa,Liverpool,1,2,5,4,1.75,4.2,3.5,1.8,4.33,3.6,1.8,4.8,3.5,1.75,0,0,0,0,0,0,0,0,8,NH,0,0,0
3856,01/04/2013,April,2013,Fulham,QPR,3,2,2,3.6,4,1.85,3.45,4,1.95,3.5,3.75,2,3.2,4,0,0,0,0,0,0,0,0,-8,H,1,1,0
3857,06/04/2013,April,2013,Norwich,Swansea,2,2,2.63,3.3,2.9,2.3,3.3,2.9,2.5,3.2,2.8,2.7,3.1,2.7,0,0,0,0,0,0,0,0,1,NH,0,1,1
3858,06/04/2013,April,2013,Reading,Southampton,0,2,3.3,3.6,2.25,3.1,3.3,2.2,3,3.5,2.25,3.3,3.2,2.25,0,0,1,1,0,0,0,0,0,NH,0,0,0
3859,06/04/2013,April,2013,Stoke,Aston Villa,1,3,2.1,3.4,4,2,3.3,3.6,2.1,3.3,3.5,2.15,3.2,3.5,0,0,0,0,0,0,0,0,-2,NH,0,1,1
3860,06/04/2013,April,2013,West Brom,Arsenal,1,2,4.1,3.7,1.95,3.8,3.45,1.9,4,3.5,1.9,4,3.3,1.95,0,0,0,0,0,0,0,0,7,NH,0,0,0
3861,07/04/2013,April,2013,Chelsea,Sunderland,2,1,1.36,5,11,1.33,4.8,8.3,1.33,5,9,1.33,4.5,11,0,0,0,0,0,0,0,0,-7,H,1,1,0
3862,07/04/2013,April,2013,Liverpool,West Ham,0,0,1.36,5.5,9,1.35,4.8,7.6,1.36,5,7.5,1.36,5,8,1,0,0,0,0,0,0,0,-10,NH,0,1,1
3863,07/04/2013,April,2013,Newcastle,Fulham,1,0,2.1,3.5,3.8,1.95,3.4,3.6,2.1,3.4,3.4,2.05,3.4,3.6,0,0,0,0,0,0,0,0,-4,H,1,1,0
3864,07/04/2013,April,2013,QPR,Wigan,1,1,2.38,3.4,3.25,2.4,3.3,2.75,2.3,3.4,3,2.4,3.1,3.1,0,0,0,0,0,0,0,0,2,NH,0,1,1
3865,07/04/2013,April,2013,Tottenham,Everton,2,2,2.2,3.4,3.6,2.1,3.3,3.3,2.2,3.3,3.2,2.2,3.2,3.4,0,0,0,0,0,0,0,0,-3,NH,0,1,1
3866,08/04/2013,April,2013,Man United,Man City,1,2,2.3,3.5,3.3,2,3.3,3.6,2.2,3.4,3.2,2.3,3,3.4,1,0,0,0,0,0,0,0,1,NH,0,1,1
3867,13/04/2013,April,2013,Arsenal,Norwich,3,1,1.25,6.5,14,1.25,5.5,10.3,1.25,6,10,1.25,5.5,13,0,0,0,0,0,0,0,0,-9,H,1,1,0
3868,13/04/2013,April,2013,Aston Villa,Fulham,1,1,2.3,3.3,3.5,2.2,3.3,3.1,2.2,3.3,3.25,2.3,3.1,3.3,0,0,0,0,0,0,0,0,7,NH,0,1,1
3869,13/04/2013,April,2013,Everton,QPR,2,0,1.44,4.75,8,1.42,4.5,6.7,1.44,4.33,7,1.44,4.33,7,0,0,0,0,0,0,0,0,-10,H,1,1,0
3870,13/04/2013,April,2013,Reading,Liverpool,0,0,8,4.75,1.45,6.1,4,1.5,6.5,4.2,1.5,7,4,1.5,0,0,1,1,1,0,0,0,10,NH,0,0,0
3871,13/04/2013,April,2013,Southampton,West Ham,1,1,1.91,3.75,4.2,1.85,3.5,3.9,1.85,3.6,4,1.95,3.2,4.2,0,0,0,0,0,0,0,0,0,NH,0,1,1
3872,14/04/2013,April,2013,Newcastle,Sunderland,0,3,1.95,3.5,4.5,1.9,3.45,3.8,1.9,3.4,4,1.95,3.1,4.33,0,0,0,0,0,0,0,0,-8,NH,0,1,1
3873,14/04/2013,April,2013,Stoke,Man United,0,2,7,3.9,1.6,5.1,3.6,1.65,6,3.75,1.57,6.5,3.4,1.62,0,0,0,0,1,0,0,0,12,NH,0,0,0
3874,16/04/2013,April,2013,Arsenal,Everton,0,0,1.75,3.9,5,1.8,3.5,4.2,1.75,3.75,4.5,1.75,3.75,4.5,0,0,0,0,1,0,0,0,-4,NH,0,1,1
3875,17/04/2013,April,2013,Fulham,Chelsea,0,3,4.75,3.8,1.8,3.8,3.45,1.9,4.33,3.4,1.83,4.5,3.5,1.8,0,0,0,0,0,0,0,0,3,NH,0,0,0
3876,17/04/2013,April,2013,Man City,Wigan,1,0,1.25,6.5,14,1.27,5.5,9,1.25,6,12,1.22,6,12,0,0,0,0,0,0,0,0,-14,H,1,1,0
3877,17/04/2013,April,2013,West Ham,Man United,2,2,5.5,3.9,1.7,5.1,3.6,1.65,5.5,3.5,1.66,5.5,3.5,1.67,0,0,0,0,1,0,0,0,16,NH,0,0,0
3878,20/04/2013,April,2013,Fulham,Arsenal,0,1,5,4,1.75,4.2,3.5,1.8,4.5,3.75,1.75,4.5,3.5,1.8,0,0,0,0,0,0,0,0,6,NH,0,0,0
3879,20/04/2013,April,2013,Norwich,Reading,2,1,1.75,3.8,5.25,1.7,3.8,4.4,1.75,3.75,4.5,1.75,3.4,5,0,0,0,0,0,0,1,1,-6,H,1,1,0
3880,20/04/2013,April,2013,QPR,Stoke,0,2,2.25,3.4,3.5,2.2,3.3,3.1,2.2,3.25,3.3,2.3,3.2,3.2,0,0,0,0,0,0,0,0,3,NH,0,1,1
3881,20/04/2013,April,2013,Sunderland,Everton,1,0,3.4,3.4,2.3,3,3.3,2.25,3.2,3.3,2.25,3.2,3.2,2.3,0,0,0,0,0,0,0,0,6,H,1,0,1
3882,20/04/2013,April,2013,Swansea,Southampton,0,0,2.38,3.5,3.1,2.3,3.1,3.1,2.2,3.4,3.1,2.4,3.1,3.1,0,0,1,0,0,0,0,0,-7,NH,0,1,1
3883,20/04/2013,April,2013,West Brom,Newcastle,1,1,2.25,3.5,3.4,2.25,3.3,3,2.2,3.4,3.2,2.3,3.2,3.2,0,0,0,0,0,0,0,0,5,NH,0,1,1
3884,20/04/2013,April,2013,West Ham,Wigan,2,0,2.3,3.5,3.3,2.2,3.2,3.2,2.2,3.4,3.2,2.3,3.2,3.2,0,0,0,0,0,0,0,0,3,H,1,1,0
3885,21/04/2013,April,2013,Liverpool,Chelsea,2,2,2.15,3.6,3.6,2.2,3.3,3.1,2.2,3.3,3.25,2.2,3.3,3.25,0,0,0,0,0,0,0,0,2,NH,0,1,1
3886,21/04/2013,April,2013,Tottenham,Man City,3,1,3.25,3.6,2.3,2.9,3.3,2.3,3,3.4,2.29,3.2,3.2,2.3,0,0,0,0,0,0,0,0,3,H,1,0,1
3887,22/04/2013,April,2013,Man United,Aston Villa,3,0,1.25,6.75,13,1.25,5.5,10.3,1.25,6,10.5,1.29,5.5,9.5,0,0,0,0,0,0,0,0,-14,H,1,1,0
3888,27/04/2013,April,2013,Everton,Fulham,1,0,1.5,4.5,7.5,1.55,3.9,5.6,1.5,4,7,1.53,3.75,7,0,0,0,0,0,0,0,0,-2,H,1,1,0
3889,27/04/2013,April,2013,Man City,West Ham,2,1,1.29,6,12,1.27,5.2,10,1.25,5.5,12,1.29,5,12,0,0,0,0,0,0,0,0,-17,H,1,1,0
3890,27/04/2013,April,2013,Newcastle,Liverpool,0,6,2.88,3.6,2.5,2.75,3.3,2.4,2.8,3.4,2.4,3,3,2.5,0,0,0,0,0,0,0,0,-3,NH,0,0,0
3891,27/04/2013,April,2013,Southampton,West Brom,0,3,1.85,3.75,4.6,1.9,3.45,3.8,1.9,3.6,3.75,1.91,3.1,4.5,1,0,0,0,0,0,0,0,8,NH,0,1,1
3892,27/04/2013,April,2013,Stoke,Norwich,1,0,2.25,3.3,3.6,2,3.2,3.7,2.1,3.2,3.75,2.15,3.1,3.6,0,0,0,0,0,0,0,0,2,H,1,1,0
3893,27/04/2013,April,2013,Wigan,Tottenham,2,2,3.8,3.6,2.05,3.8,3.45,1.9,3.6,3.6,1.95,3.5,3.3,2.1,0,0,0,0,0,0,0,0,11,NH,0,0,0
3894,28/04/2013,April,2013,Arsenal,Man United,1,1,2.25,3.6,3.3,2,3.4,3.5,2.25,3.5,3,2.25,3.2,3.2,1,0,0,0,0,0,0,0,1,NH,0,1,1
3895,28/04/2013,April,2013,Chelsea,Swansea,2,0,1.36,5.5,9,1.25,5.5,10.3,1.36,5,7.5,1.36,4.5,9,0,0,0,0,0,0,0,0,-5,H,1,1,0
3896,28/04/2013,April,2013,Reading,QPR,0,0,2.55,3.5,2.88,2.5,3.3,2.65,2.6,3.4,2.6,2.6,3.1,2.8,0,0,1,0,0,0,0,0,1,NH,0,1,1
3897,29/04/2013,April,2013,Aston Villa,Sunderland,6,1,2.3,3.4,3.4,2,3.2,3.7,2.25,3.3,3.2,2.3,3.2,3.2,0,0,0,0,0,0,0,0,3,H,1,1,0
3898,04/05/2013,May,2013,Fulham,Reading,2,4,1.73,3.9,5.25,1.65,3.7,4.9,1.72,3.75,4.5,1.73,3.5,5,0,0,0,0,0,0,1,0,-9,NH,0,1,1
3899,04/05/2013,May,2013,Norwich,Aston Villa,1,2,2.55,3.3,3,2.3,3.3,2.9,2.37,3.3,2.9,2.6,3,2.9,0,0,0,0,0,0,0,0,-4,NH,0,1,1
3900,04/05/2013,May,2013,QPR,Arsenal,0,1,8,4.75,1.44,7.1,5,1.35,6.5,4.5,1.44,8,4,1.44,0,0,0,0,1,0,0,0,14,NH,0,0,0
3901,04/05/2013,May,2013,Swansea,Man City,0,0,5.25,3.8,1.75,4.5,3.7,1.7,4.8,3.6,1.75,5,3.25,1.8,0,0,0,0,0,0,0,0,10,NH,0,0,0
3902,04/05/2013,May,2013,Tottenham,Southampton,1,0,1.44,4.75,8,1.4,4.6,6.8,1.5,4.33,6,1.5,3.75,7.5,0,0,0,0,0,0,0,0,-14,H,1,1,0
